track_artist,n_tracks,n_albums,playlist_reach,n_genres,n_subgenres,avg_popularity,max_popularity,std_popularity,latest_release,dominant_genre,dominant_subgenre,avg_danceability,avg_energy,avg_loudness,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,days_since_release,recency_score,campaign_lift_score,relevance_grade,artist_id
Upchurch,27,8,1,1,1,45.44444444444444,65,7.652718638765088,2019-04-20,rap,southern hip hop,0.6243333333333333,0.6753703703703704,-7.949962962962963,0.0673074074074074,0.14149696296296296,0.0023243114814814813,0.21125555555555556,0.4202444444444445,137.01537037037036,275,0.5703125,-0.6916737251259084,2,Upchurch
Uplink,2,2,2,2,2,37.5,47,13.435028842544403,2019-08-30,edm,electro house,0.6255,0.8845000000000001,-4.776,0.0508,0.1208,0.04015,0.1676,0.396,141.505,143,0.718503937007874,-0.7168441826669685,2,Uplink
Urban Cone,2,1,2,2,2,1.0,2,1.4142135623730951,2015-04-24,edm,indie poptimism,0.5165,0.7404999999999999,-5.5225,0.04625,0.2489,0.0084067,0.202,0.386,101.5505,1732,0.17405817835002385,-2.35425401030335,0,Urban Cone
Urban Rescue,2,2,2,2,2,35.0,38,4.242640687119285,2017-10-13,edm,dance pop,0.5615,0.6165,-7.0135,0.04025,0.027000000000000003,1.73e-06,0.0828,0.36450000000000005,112.97999999999999,829,0.30569514237855944,-1.0541253730904876,1,Urban Rescue
Uriah Heep,2,2,2,1,2,46.0,56,14.142135623730951,2018-09-14,rock,album rock,0.46900000000000003,0.843,-5.7005,0.06445,0.10904725,0.0006259999999999999,0.23099999999999998,0.5680000000000001,133.723,493,0.42540792540792544,-0.9139191118471213,2,Uriah Heep
Urias,3,3,2,2,2,37.0,47,14.798648586948742,2019-12-13,latin,tropical,0.5573333333333333,0.4066666666666667,-11.939,0.0726,0.557,6.466666666666667e-06,0.3088666666666667,0.36433333333333334,154.67566666666667,38,0.9057071960297767,-1.5883919802245903,0,Urias
Usher,26,9,14,5,9,61.38461538461539,79,24.450892700393453,2019-12-13,r&b,hip pop,0.760423076923077,0.6448846153846154,-6.117884615384615,0.11055769230769232,0.10164923076923077,1.9292307692307693e-06,0.10750384615384616,0.6411923076923076,113.9046923076923,38,0.9057071960297767,1.8652336093865798,9,Usher
V-One,2,2,1,1,1,31.5,34,3.5355339059327378,2019-10-04,latin,latin pop,0.6555,0.6795,-6.775499999999999,0.0679,0.1835,0.0,0.16499999999999998,0.545,135.976,108,0.7716701902748414,-0.07497937719299777,4,V-One
VASSY,3,3,2,1,2,39.0,52,13.527749258468683,2019-09-27,edm,electro house,0.7066666666666667,0.735,-4.3566666666666665,0.08083333333333333,0.21476666666666666,0.0,0.1123,0.557,124.71300000000001,115,0.7604166666666667,1.4870506862569628,9,VASSY
VFM Style,4,3,1,1,1,34.75,39,3.6855573979159972,2018-10-17,rap,trap,0.55025,0.73575,-6.5255,0.041475,0.012749499999999999,0.67075,0.1917,0.218925,142.78425,460,0.4424242424242425,-1.3149463244449824,1,VFM Style
VHS Collection,2,2,2,1,1,52.0,53,1.4142135623730951,2017-05-25,pop,indie poptimism,0.579,0.768,-5.843,0.0727,0.0455,9.65e-06,0.111,0.5940000000000001,96.98349999999999,970,0.27340823970037453,0.28962515269002637,5,VHS Collection
VINAI,4,4,3,1,1,40.0,47,6.0553007081949835,2019-01-18,edm,big room,0.48525,0.9884999999999999,-2.09475,0.193025,0.036795,0.18039957499999998,0.29725,0.144375,130.732,367,0.4986338797814207,0.1887271646765126,6,VINAI
VINNE,2,2,1,1,1,42.5,43,0.7071067811865476,2019-11-15,edm,electro house,0.732,0.858,-4.7285,0.16140000000000002,0.038125,0.00059395,0.4655,0.4525,124.9635,66,0.8468677494199537,0.14793068958473643,5,VINNE
VIVID,2,2,2,2,2,35.0,39,5.656854249492381,2019-12-20,edm,dance pop,0.4625,0.837,-4.675,0.06130000000000001,0.034749,0.01675,0.129,0.2205,145.725,31,0.9217171717171717,0.49232649853570615,7,VIVID
VIZE,6,4,5,1,3,60.666666666666664,72,11.075498483890765,2019-05-17,edm,electro house,0.6635,0.819,-3.894666666666667,0.08988333333333333,0.02576666666666667,0.00026683333333333333,0.13748333333333332,0.32183333333333336,127.27916666666665,248,0.5954323001631322,1.4837451558750616,9,VIZE
VNV Nation,4,3,1,1,1,39.25,50,8.05708797684788,2013-10-04,pop,electropop,0.5549999999999999,0.744,-7.12575,0.048725000000000004,0.021235399999999998,0.184440375,0.13824999999999998,0.37205,141.798,2299,0.13701201201201202,-0.3349521426827616,3,VNV Nation
VYLW,2,1,1,1,1,5.5,6,0.7071067811865476,2017-11-18,edm,progressive electro house,0.472,0.7130000000000001,-8.302,0.0779,0.00052,0.7164999999999999,0.1395,0.45699999999999996,129.0895,793,0.31519861830742657,-2.0093154889995657,0,VYLW
Vacación,2,2,1,1,1,48.0,49,1.4142135623730951,2019-10-25,latin,tropical,0.7935000000000001,0.591,-7.604000000000001,0.02965,0.5035000000000001,0.0024901,0.1635,0.8474999999999999,108.7665,87,0.8075221238938053,0.015865893583233148,4,Vacación
Vacation Manor,4,3,3,1,1,27.25,55,29.803523281652453,2017-09-29,pop,indie poptimism,0.55625,0.7905,-5.19025,0.03705,0.032457,3.2644999999999997e-05,0.34325,0.52075,130.799,843,0.30215231788079466,-1.6380939437120041,0,Vacation Manor
Valentino Khan,4,4,4,1,3,55.75,60,5.0579969684978385,2019-05-10,edm,electro house,0.76725,0.9235,-2.63225,0.072425,0.0046,0.594,0.0838,0.5660000000000001,137.22674999999998,255,0.5887096774193548,-0.05048682065508103,5,Valentino Khan
Valeria,2,1,1,1,1,13.0,15,2.8284271247461903,2015-11-25,pop,electropop,0.8215,0.46799999999999997,-11.7865,0.03805,0.569,0.534,0.112,0.728,124.511,1517,0.19394261424017,-1.8743639630267368,0,Valeria
Valley,4,3,4,1,1,32.5,61,29.2175746198528,2019-09-17,pop,indie poptimism,0.5992500000000001,0.6597500000000001,-8.82275,0.043625,0.1539775,0.00067595,0.2635,0.40325,105.74875,125,0.7448979591836734,-1.0218376281673904,1,Valley
Vampire Weekend,6,4,4,3,4,63.0,70,7.211102550927977,2019-05-03,r&b,hip pop,0.5548333333333333,0.5778333333333333,-7.017,0.05993333333333333,0.40653333333333336,0.010277166666666665,0.15828333333333333,0.6016666666666667,154.1375,262,0.5821371610845295,0.8285243842885099,8,Vampire Weekend
Van Halen,39,12,16,3,6,42.12820512820513,78,27.3978288490352,2019-05-17,rock,classic rock,0.5005384615384616,0.8873333333333334,-6.358487179487179,0.07264102564102565,0.07001338461538462,0.016881898717948717,0.17716153846153845,0.5744615384615385,124.61392307692309,248,0.5954323001631322,1.965646226096725,9,Van Halen
Van Morrison,6,5,3,1,2,31.333333333333332,62,28.359595671776894,2019-10-11,rock,album rock,0.6224999999999999,0.516,-10.224,0.0393,0.318,5.745666666666667e-05,0.19428333333333334,0.755,128.85333333333332,101,0.7832618025751074,-1.036772573202255,1,Van Morrison
Vance Joy,3,3,3,2,3,54.0,78,23.515952032609693,2014-11-10,latin,indie poptimism,0.5876666666666667,0.5846666666666667,-9.378,0.048466666666666665,0.543,0.00024066666666666667,0.11693333333333333,0.5933333333333334,106.61033333333334,1897,0.16136162687886826,0.17559878675284,4,Vance Joy
Vanesa Martín,3,3,1,1,1,57.666666666666664,59,1.5275252316519456,2019-10-25,latin,latin pop,0.5256666666666666,0.608,-6.998,0.1399,0.4883333333333333,0.0,0.0956,0.446,155.13466666666667,87,0.8075221238938053,-0.5801292248877427,2,Vanesa Martín
Vanic,5,4,5,2,4,42.8,47,4.868264577855234,2019-02-01,edm,pop edm,0.5346,0.7312000000000001,-5.0573999999999995,0.05034000000000001,0.034114,3.5799999999999996e-05,0.10122,0.3312,107.0048,353,0.5083565459610028,-0.1704856583413927,4,Vanic
Vanilla Ice,2,2,2,2,2,42.5,70,38.890872965260115,2008-11-04,pop,dance pop,0.9019999999999999,0.8420000000000001,-6.327999999999999,0.06475,0.00523,3.855e-06,0.07005,0.6910000000000001,112.0025,4094,0.08185691859161247,-0.4018503064635048,3,Vanilla Ice
Various Artists,7,6,5,3,4,5.285714285714286,28,10.193368525897704,2017-10-31,rap,southern hip hop,0.5665714285714286,0.682,-7.336571428571427,0.0535,0.08134942857142857,0.12438422142857143,0.21502857142857143,0.5722857142857143,133.263,811,0.31037414965986393,-0.664398863498633,2,Various Artists
Varrick Frost,2,2,1,1,1,36.5,41,6.363961030678928,2019-12-13,edm,electro house,0.9450000000000001,0.716,-6.983,0.1598,0.23785,8.075000000000001e-05,0.07485,0.583,119.97999999999999,38,0.9057071960297767,-0.1860539543028079,4,Varrick Frost
Veerus,2,2,1,1,1,19.5,35,21.920310216782973,2017-09-15,edm,electro house,0.8540000000000001,0.8385,-7.75,0.06,0.0039900000000000005,0.8545,0.0653,0.11565,124.494,857,0.2986906710310966,-0.08749106492902115,5,Veerus
Vendredi,2,1,1,2,2,45.0,45,0.0,2019-12-27,edm,hip pop,0.791,0.877,-6.651,0.0442,0.0543,0.000136,0.328,0.666,120.0,24,0.9383033419023137,0.37220240260470683,6,Vendredi
Venomenal,3,3,1,1,1,32.333333333333336,41,7.505553499465134,2019-08-30,pop,dance pop,0.6913333333333332,0.8623333333333333,-5.000333333333334,0.09006666666666667,0.06276666666666667,0.006666666666666667,0.12366666666666666,0.393,124.65466666666667,143,0.718503937007874,-0.5774676748249357,2,Venomenal
Ventino,2,2,1,1,1,56.0,57,1.4142135623730951,2019-02-08,latin,latin pop,0.6645,0.486,-6.574999999999999,0.0387,0.4367,0.0,0.10545,0.4365,118.422,346,0.5133614627285513,-0.9235354302127379,1,Ventino
Verses,4,4,1,1,1,34.25,38,4.349329450233296,2019-03-29,pop,dance pop,0.5529999999999999,0.63,-6.31475,0.04125,0.0120625,7.1e-07,0.07835,0.328,120.29125,297,0.5513595166163142,-0.2967672412315793,3,Verses
Veysel,3,3,2,1,2,23.0,69,39.83716857408418,2020-01-09,rap,gangster rap,0.6493333333333333,0.7516666666666666,-5.554333333333333,0.19243333333333335,0.18456666666666666,7.833333333333333e-06,0.15796666666666667,0.2541333333333333,118.93066666666668,11,0.9707446808510638,0.47653881644321794,6,Veysel
Vibarco,2,2,2,1,1,47.5,54,9.192388155425117,2019-11-29,latin,reggaeton,0.6425000000000001,0.6619999999999999,-5.9375,0.27049999999999996,0.17149999999999999,0.00014964,0.106,0.6719999999999999,138.605,52,0.8752997601918464,0.4996529873756377,6,Vibarco
Vic Mensa,3,3,3,3,3,37.0,64,32.449961479175904,2018-06-08,pop,hip hop,0.7050000000000001,0.6303333333333333,-6.5023333333333335,0.14966666666666667,0.15873333333333334,0.0005066666666666667,0.09570000000000001,0.39433333333333326,116.59566666666666,591,0.38179916317991636,1.6000967018510432,9,Vic Mensa
Vice,2,2,2,2,2,37.0,44,9.899494936611665,2017-03-10,edm,electro house,0.7625,0.6365000000000001,-6.561,0.045450000000000004,0.00526,0.0006655,0.1935,0.2985,111.01650000000001,1046,0.258681785967399,0.8819752742718749,8,Vice
Vicente Garcia,5,3,2,1,1,53.2,64,6.457553716385177,2019-05-24,latin,tropical,0.7824,0.662,-7.5914,0.10347999999999999,0.4444,0.00010920000000000001,0.10980000000000001,0.731,130.94920000000002,241,0.6023102310231023,0.1991448059564605,5,Vicente Garcia
Vicetone,19,16,10,2,5,28.263157894736842,63,23.026173767314734,2019-02-22,edm,progressive electro house,0.6116842105263158,0.8118421052631579,-3.9065789473684207,0.07197894736842105,0.11462578947368422,0.1348213742105263,0.25013684210526316,0.3815631578947368,125.2278947368421,332,0.5236728837876614,-0.09758175897469948,5,Vicetone
Viciouz Beatz,3,2,2,1,1,27.333333333333332,32,4.163331998932265,2019-11-03,edm,pop edm,0.8203333333333332,0.7869999999999999,-6.276,0.050133333333333335,0.10645333333333334,0.3932033333333333,0.24980000000000002,0.6226666666666667,124.99966666666667,78,0.8239277652370203,0.2235020327155999,6,Viciouz Beatz
Vide,2,1,2,2,2,46.0,46,0.0,2020-01-03,latin,dance pop,0.379,0.565,-8.06,0.0415,0.586,0.0,0.103,0.385,86.008,17,0.955497382198953,-0.8048357121992064,1,Vide
View,2,2,1,1,1,41.5,45,4.949747468305833,2019-11-15,r&b,urban contemporary,0.6325000000000001,0.5945,-7.8545,0.06295,0.04425,0.00030355000000000003,0.2105,0.323,114.72449999999999,66,0.8468677494199537,0.8820948242081952,8,View
Vigiland,8,7,4,2,4,29.75,67,26.439958936644146,2019-01-25,edm,big room,0.73875,0.758875,-5.42075,0.0884,0.038825875,0.11481099375,0.161325,0.440875,127.152375,360,0.503448275862069,0.15624102780297916,5,Vigiland
Vikström,6,6,1,1,1,25.666666666666668,36,6.153589738247641,2019-10-18,edm,big room,0.6184999999999999,0.9356666666666666,-5.2105,0.06293333333333333,0.0031116666666666667,0.5114833333333334,0.41083333333333333,0.38433333333333336,131.70250000000001,94,0.7952069716775598,-0.254554836700203,4,Vikström
Vince Staples,6,4,3,3,3,56.166666666666664,70,27.359946393709667,2019-12-19,rap,hip hop,0.9013333333333334,0.5936666666666667,-6.655,0.1432166666666667,0.28468333333333334,6.5525e-05,0.13918333333333333,0.4261,115.668,32,0.9193954659949621,1.4305993224316123,8,Vince Staples
Vintage Culture,2,2,2,2,2,57.0,67,14.142135623730951,2018-12-21,edm,electro house,0.739,0.5640000000000001,-9.8445,0.077,0.18675000000000003,0.24043299999999998,0.135,0.1806,123.93700000000001,395,0.4802631578947368,1.5889520440630995,9,Vintage Culture
Vintage Trouble,2,1,2,2,2,40.0,40,0.0,2015-08-14,rap,classic rock,0.649,0.944,-4.518,0.0485,0.0158,4.41e-05,0.161,0.489,126.059,1620,0.18387909319899245,0.059114050718744204,4,Vintage Trouble
Vinyl Theatre,2,2,2,1,1,50.5,55,6.363961030678928,2017-09-29,pop,indie poptimism,0.6134999999999999,0.8049999999999999,-4.198,0.036000000000000004,0.0137,1.1e-05,0.15389999999999998,0.48050000000000004,98.0095,843,0.30215231788079466,0.017349017343608455,4,Vinyl Theatre
Violent Femmes,2,1,1,1,1,0.0,0,0.0,1991-04-26,rock,permanent wave,0.617,0.5175,-12.131499999999999,0.035750000000000004,0.10075,6.85e-06,0.1305,0.8265,114.7615,10496,0.033606481907743305,-0.5792085279270909,3,Violent Femmes
Visage Music,2,2,1,1,1,28.0,28,0.0,2018-09-17,edm,electro house,0.879,0.563,-8.486,0.12975,0.0407,0.2175,0.2995,0.15360000000000001,121.01150000000001,490,0.4269005847953216,0.2685746971210745,6,Visage Music
Vitão,5,4,1,1,1,67.6,76,8.264381404557756,2020-01-17,r&b,hip pop,0.7662,0.5469999999999999,-6.3498,0.13521999999999998,0.1183,0.0,0.41419999999999996,0.6479999999999999,102.196,3,0.9918478260869564,0.6227574572823693,7,Vitão
Viviana Edera,2,1,1,2,2,27.0,27,0.0,2019-10-04,edm,hip pop,0.458,0.758,-7.038,0.0565,0.0258,1.79e-05,0.102,0.112,103.042,108,0.7716701902748414,-0.5568571647623938,3,Viviana Edera
Vivillain,2,1,1,1,2,35.0,35,0.0,2019-10-18,rock,classic rock,0.595,0.929,-6.48,0.0419,0.000148,0.158,0.334,0.493,92.508,94,0.7952069716775598,0.08776157883963967,6,Vivillain
Vixen,2,1,1,1,1,48.5,51,3.5355339059327378,1988-01-01,rock,hard rock,0.638,0.659,-12.2195,0.0339,0.07865,4.935e-05,0.0892,0.5475,117.543,11707,0.03023525513585156,-0.006045394720817887,5,Vixen
Volbeat,4,3,3,1,2,51.0,57,4.08248290463863,2019-08-02,rock,hard rock,0.43825000000000003,0.93825,-4.37225,0.070625,0.004008307500000001,0.3231082,0.23812499999999998,0.4565,146.964,171,0.6809701492537313,-0.9074312937287209,2,Volbeat
Voltio,2,2,2,1,1,29.0,45,22.627416997969522,2014-10-07,latin,reggaeton,0.773,0.7364999999999999,-7.968999999999999,0.0576,0.0903,0.000521545,0.1038,0.6275,92.99799999999999,1931,0.15897212543554007,-1.669417365657748,0,Voltio
Víctor Manuelle,2,1,2,1,2,54.0,54,0.0,2018-03-23,latin,latin pop,0.744,0.8335,-3.545,0.1089,0.416,1.48e-06,0.20445,0.8825000000000001,98.7785,668,0.35333978702807356,-0.2828729391801685,3,Víctor Manuelle
W&W,34,29,14,1,4,40.05882352941177,62,16.70590745899547,2019-11-11,edm,big room,0.5997058823529412,0.9099705882352941,-3.6486176470588236,0.13467058823529413,0.015576323529411766,0.3565237647058823,0.2569941176470588,0.2600205882352941,136.81535294117646,70,0.839080459770115,0.16677384212156343,5,W&W
WALK THE MOON,10,7,10,3,5,52.2,82,23.78982041873279,2019-01-11,pop,indie poptimism,0.6047,0.8048,-4.3799,0.06015,0.0219626,2.476e-06,0.3195,0.5690999999999999,118.4585,374,0.4939106901217862,0.33066321180282565,6,WALK THE MOON
WC no Beat,6,6,1,1,1,55.5,63,9.00555384193554,2019-08-09,rap,trap,0.7636666666666666,0.6363333333333333,-6.7895,0.17466666666666666,0.26933333333333337,3.4316666666666663e-06,0.14833333333333334,0.6573333333333333,121.35033333333332,164,0.6899810964083176,0.9495073168137494,7,WC no Beat
WHYLO,2,2,1,1,1,29.5,30,0.7071067811865476,2019-02-15,pop,dance pop,0.6819999999999999,0.694,-7.1419999999999995,0.057499999999999996,0.11904999999999999,9.25e-07,0.10185,0.33299999999999996,136.0525,339,0.5184659090909091,-0.5621926534671693,2,WHYLO
WILD,2,2,2,1,1,33.0,57,33.94112549695428,2019-12-28,pop,indie poptimism,0.515,0.832,-5.041,0.03075,0.057,0.025786399999999998,0.1105,0.38249999999999995,128.521,23,0.9407216494845361,0.06786014884112171,5,WILD
WILL K,2,2,2,1,1,36.0,39,4.242640687119285,2019-08-19,edm,electro house,0.793,0.8215,-2.963,0.0706,0.004705,0.6595,0.08910000000000001,0.44699999999999995,125.0315,154,0.7032755298651252,-1.0985926655592213,1,WILL K
WINNER,2,2,2,2,2,30.0,60,42.42640687119285,2019-05-15,edm,dance pop,0.8365,0.744,-5.6875,0.1124,0.1929,0.0002,0.13169999999999998,0.8245,116.50399999999999,250,0.5934959349593496,-0.4213108003634253,3,WINNER
WIU,3,2,3,2,2,64.0,71,12.12435565298214,2019-10-09,rap,trap,0.7639999999999999,0.7563333333333334,-5.3806666666666665,0.06923333333333333,0.41733333333333333,0.0,0.12633333333333333,0.49033333333333334,130.00166666666667,103,0.7799145299145299,1.4605738342357546,8,WIU
WOS,2,2,2,1,1,72.0,76,5.656854249492381,2019-08-09,rap,trap,0.7095,0.777,-3.6494999999999997,0.2685,0.3195,0.0,0.3584,0.641,137.04399999999998,164,0.6899810964083176,1.5087736966437384,9,WOS
WUSA,2,2,1,1,1,39.0,45,8.48528137423857,2019-07-05,latin,tropical,0.6605000000000001,0.6865,-9.6885,0.0412,0.122,0.360385,0.3945,0.5740000000000001,111.9985,199,0.6471631205673759,-0.874327159224029,1,WUSA
WVLNGTH,3,3,2,2,2,31.666666666666668,49,21.93931022920578,2020-01-17,edm,pop edm,0.5623333333333334,0.8306666666666667,-5.553999999999999,0.17753333333333332,0.14343333333333333,0.0012533333333333333,0.17733333333333334,0.582,133.364,3,0.9918478260869564,0.10530046245535563,5,WVLNGTH
Wac Toja,2,2,2,1,2,54.0,55,1.4142135623730951,2019-12-18,rap,hip hop,0.5900000000000001,0.767,-6.2135,0.34550000000000003,0.15545,2.595e-05,0.20020000000000002,0.5415,107.5625,33,0.9170854271356784,2.277675828535033,9,Wac Toja
Waft Of Myst,3,3,2,1,1,27.666666666666668,32,4.041451884327381,2019-12-06,edm,pop edm,0.6533333333333333,0.7816666666666666,-8.624666666666668,0.06376666666666667,0.058203333333333336,0.8306666666666667,0.18153333333333332,0.3985,130.32633333333334,45,0.8902439024390244,-0.5429385404614239,3,Waft Of Myst
Wage War,3,1,2,1,1,57.666666666666664,62,4.509249752822894,2019-08-30,rock,hard rock,0.49766666666666665,0.972,-3.438,0.11313333333333335,0.004173833333333333,0.00034468666666666667,0.295,0.35766666666666663,125.00099999999999,143,0.718503937007874,0.01932913884533538,5,Wage War
Wahlstedt,10,5,6,2,5,31.3,53,22.934932114813666,2019-11-22,edm,electro house,0.7343,0.7823,-4.5305,0.044430000000000004,0.06688770000000001,0.114539202,0.14526,0.36074,128.796,59,0.8608490566037735,0.15418173740200203,5,Wahlstedt
Waka Flocka Flame,5,2,3,1,2,67.2,74,6.457553716385175,2010-10-01,rap,hip hop,0.7192000000000001,0.6294,-5.9528,0.061840000000000006,0.070464,0.0,0.2904,0.48739999999999994,121.21880000000002,3398,0.0969970768004252,0.5536657129794558,6,Waka Flocka Flame
Waldeck,2,2,1,1,1,50.0,51,1.4142135623730951,2018-04-13,edm,electro house,0.7555000000000001,0.679,-8.909,0.036250000000000004,0.3775,0.259,0.11699999999999999,0.6775,142.3745,647,0.3606719367588933,-0.12891973816981356,4,Waldeck
Wale,8,6,5,3,4,42.125,69,27.585904785907292,2019-10-11,r&b,neo soul,0.66875,0.668625,-5.692375,0.242175,0.1556375,2.12125e-06,0.1667625,0.4315,130.065,101,0.7832618025751074,0.30973223901663827,6,Wale
Walk Off the Earth,2,2,2,1,1,48.0,51,4.242640687119285,2020-01-03,pop,indie poptimism,0.6765,0.719,-5.9945,0.036,0.29700000000000004,0.00015562,0.09155,0.4465,109.02350000000001,17,0.955497382198953,-0.7136806117087642,2,Walk Off the Earth
Wallaby,3,3,2,1,2,42.0,46,4.0,2019-12-06,edm,pop edm,0.6629999999999999,0.7520000000000001,-6.521666666666667,0.059666666666666666,0.0952,0.0002345233333333333,0.19433333333333333,0.442,119.645,45,0.8902439024390244,-0.520068209276683,3,Wallaby
Wankelmut,2,2,2,2,2,37.5,47,13.435028842544403,2017-04-21,latin,post-teen pop,0.6955,0.7945,-5.872,0.039099999999999996,0.06885,0.0021001,0.28500000000000003,0.47,123.04249999999999,1004,0.26661796932067205,-0.298405794143726,3,Wankelmut
War,2,2,2,2,2,47.5,59,16.263455967290593,2003-01-01,r&b,classic rock,0.813,0.6615,-10.3345,0.0484,0.0824,0.6715,0.054,0.9904999999999999,139.77550000000002,6228,0.05536174730775065,-0.4679131144837798,4,War
Warrant,5,2,4,2,4,61.0,65,6.519202405202649,1990-10-14,rock,hard rock,0.49119999999999997,0.9049999999999999,-4.9444,0.13394,0.06454,2.74e-06,0.3066,0.4478,167.3028,10690,0.033016734509271825,-0.1366950812571781,4,Warrant
Warren G,10,7,8,3,4,45.7,73,28.608662246871237,2016-12-09,rap,gangster rap,0.8218,0.5771,-9.4442,0.19246000000000002,0.18763000000000002,0.009521287,0.12250000000000001,0.7102999999999999,104.94559999999998,1137,0.24300932090545935,0.27812738304010554,5,Warren G
Warren Zevon,3,2,2,1,2,56.333333333333336,61,4.041451884327381,1986-10-07,rock,classic rock,0.7133333333333334,0.6713333333333334,-8.663,0.029066666666666668,0.06583333333333334,0.006056666666666666,0.05923333333333333,0.8513333333333334,100.54466666666667,12158,0.029146370677952567,0.14457053925471847,6,Warren Zevon
Wasback,2,2,2,1,1,28.0,30,2.8284271247461903,2019-11-22,edm,big room,0.47750000000000004,0.8694999999999999,-5.181,0.08299999999999999,0.000172,0.4050072,0.41000000000000003,0.07925,128.00300000000001,59,0.8608490566037735,0.2406089675638956,6,Wasback
Watermät,2,2,2,2,2,26.5,40,19.091883092036785,2019-02-11,edm,big room,0.694,0.737,-5.5985,0.0619,0.0034549999999999997,0.7310000000000001,0.03155,0.6100000000000001,123.992,343,0.5155367231638418,-0.8148265308450934,2,Watermät
Waterparks,2,2,1,1,1,56.0,60,5.656854249492381,2019-10-11,pop,post-teen pop,0.5640000000000001,0.935,-3.332,0.06795000000000001,0.0271,2.63e-05,0.2685,0.744,143.694,101,0.7832618025751074,0.8631925624664503,7,Waterparks
Wave Wave,4,4,3,2,2,45.25,56,11.499999999999998,2019-11-01,latin,tropical,0.661,0.5922499999999999,-9.45825,0.036699999999999997,0.184175,4.825e-05,0.1608,0.47125,118.2025,80,0.8202247191011236,-0.2177553643747886,3,Wave Wave
Wax Motif,2,2,2,1,1,46.5,47,0.7071067811865476,2019-11-22,edm,electro house,0.7155,0.8665,-5.106,0.0895,0.054285,0.6385000000000001,0.1126,0.6910000000000001,126.526,59,0.8608490566037735,0.6794464657656873,7,Wax Motif
Wayne Brady,2,2,2,2,2,32.5,40,10.606601717798213,2019-12-18,latin,latin pop,0.7095,0.603,-6.138,0.0429,0.31839999999999996,5.4e-07,0.06895000000000001,0.621,112.7095,33,0.9170854271356784,0.2240285608206049,5,Wayne Brady
Wayward Sons,2,2,1,1,1,21.0,32,15.556349186104045,2019-10-09,rock,hard rock,0.595,0.89,-3.178,0.10095000000000001,0.001715,0.03585,0.07880000000000001,0.7235,142.9885,103,0.7799145299145299,0.25211042153863517,6,Wayward Sons
We As Human,2,1,1,1,1,46.0,47,1.4142135623730951,2011-06-21,rock,hard rock,0.5035000000000001,0.9255,-4.1125,0.0501,0.0012679,4.06e-06,0.1895,0.3655,125.5065,3135,0.10428571428571429,0.33488438248982955,7,We As Human
Webbie,2,1,2,1,2,55.0,55,0.0,2008-02-25,rap,hip hop,0.725,0.431,-5.988,0.0707,0.00113,0.0,0.14,0.199,174.083,4347,0.07746179966044144,0.3503407874402461,5,Webbie
Weezer,12,11,6,2,2,40.166666666666664,75,30.912878555806813,2019-09-10,rock,permanent wave,0.6025833333333334,0.6960000000000001,-6.429333333333333,0.041025,0.08051083333333334,0.0006203583333333334,0.1855,0.6299166666666667,125.25608333333334,132,0.7344064386317907,0.18725176599068266,6,Weezer
Weisser Quiff,2,1,2,2,2,45.0,45,0.0,2019-04-10,edm,gangster rap,0.669,0.8,-5.609,0.117,0.358,0.0,0.241,0.179,105.052,285,0.5615384615384615,0.3782373609449143,6,Weisser Quiff
Wendy Rene,2,1,2,2,2,47.0,47,0.0,2005-02-08,r&b,gangster rap,0.422,0.171,-13.864,0.0352,0.169,1.68e-05,0.127,0.363,187.002,5459,0.0626717032967033,-0.1265868166283195,5,Wendy Rene
Werner Mill,4,2,3,2,2,34.75,42,8.460693430998036,2019-12-13,edm,pop edm,0.5075,0.6034999999999999,-10.973749999999999,0.03185,0.0084075,0.001560225,0.1,0.5387500000000001,108.70349999999999,38,0.9057071960297767,-0.7253347402021733,2,Werner Mill
West Gold,2,2,1,1,1,46.0,47,1.4142135623730951,2019-11-21,rap,hip hop,0.8009999999999999,0.5335,-9.0685,0.1643,0.479,2.885e-05,0.08695,0.7275,101.5215,60,0.8588235294117648,-0.2677994214628504,3,West Gold
Westside Connection,15,5,7,1,2,46.666666666666664,66,12.344267996967353,2007-11-30,rap,gangster rap,0.8600666666666666,0.6156666666666666,-7.5474,0.2895333333333333,0.0922,0.0,0.44866666666666666,0.5340666666666666,97.82133333333333,4434,0.07605751198166284,0.5045235223224189,6,Westside Connection
Wet,3,2,2,2,3,31.333333333333332,46,25.403411844343534,2016-01-29,pop,dance pop,0.592,0.27566666666666667,-12.920666666666667,0.03986666666666667,0.636,0.015082333333333335,0.11673333333333334,0.15066666666666667,131.663,1452,0.20088057237204182,-0.6841609898765364,2,Wet
Wett Brain,2,1,2,2,2,43.0,43,0.0,2019-12-14,edm,latin pop,0.831,0.509,-6.497,0.0463,0.0371,2.34e-06,0.156,0.236,120.009,37,0.9079601990049752,-0.388749047181969,3,Wett Brain
Wham!,5,2,4,2,3,32.6,54,21.67487024182613,2006-11-11,pop,album rock,0.6712,0.7474000000000001,-6.3648,0.0492,0.13964,7.94e-05,0.1466,0.8652,88.047,4818,0.07042253521126761,-0.4228908121714351,3,Wham!
What So Not,2,2,1,1,1,59.5,62,3.5355339059327378,2015-04-03,pop,indie poptimism,0.5854999999999999,0.772,-6.1805,0.0552,0.14684999999999998,0.11,0.07055,0.2985,141.4805,1753,0.17233238904627007,0.0069824367845131435,4,What So Not
